datetime,buy_order,price_USD,price_native,amount_token,total_native,maker,etherscan_url
2023-03-30 19:11:35,False,0.4315,0.0002415,1265.73,0.3057,0xe1...b3f7,https://etherscan.io/tx/0xb2bac89ccec43e7bbde7f1c89e953cbff4abcccf624eedf699760ebf5143dab5
2023-03-30 19:11:35,True,0.4336,0.0002427,3296.17,0.8,0x4a...0ccf,https://etherscan.io/tx/0x3a7edb0f2ff43b08274e91074c4b042010e57de848123112830add01bdc45cc8
2023-03-30 19:07:23,False,0.4304,0.0002409,1455.37,0.3506,0xd1...45bd,https://etherscan.io/tx/0x433dee10206721bd922d9e83c57e990dd3155ba2254be8eca322cc2afda1e752
2023-03-30 19:04:23,True,0.4329,0.0002423,1650.33,0.4,0x6f...2667,https://etherscan.io/tx/0x2cc3573061409714b087d81bb6be902392eaef692fa0fae6f3dcc0d77ee4f325
2023-03-30 19:03:59,True,0.4324,0.000242,289.181,0.07,0x20...b63f,https://etherscan.io/tx/0xedc436bed37ab4a6c0715dc37ad7163e8b1afa97733e49c9714f460a6a3b72b1
2023-03-30 19:03:23,True,0.4321,0.000242,132.234,0.032,0xb6...7c0b,https://etherscan.io/tx/0xc1ea5a3b8f44d8272f51a3e55ac64449c42b23d6f210b8c8cd7c33e831577a5c
2023-03-30 19:02:23,True,0.4314,0.0002417,1654.89,0.4,0x4c...94ad,https://etherscan.io/tx/0x02f6ff2216e96a3d779df103bd21dd7bbe9fbcd0e386cbf73db95c3767327788
2023-03-30 18:40:23,True,0.4315,0.0002414,239.736,0.0578,0x30...3cd1,https://etherscan.io/tx/0x8e41c3d1f7e9ad65a9be7ea5ded067702076027b50ee3e1f2f6af460dd6c4960
2023-03-30 18:39:35,True,0.4303,0.0002407,4071.25,0.98,0x4c...94ad,https://etherscan.io/tx/0xc4f0efab54735feb61142dbfe5d4215607da170ab97fbc1cb5bc2deccf0afe1b
2023-03-30 18:32:11,True,0.4292,0.00024,62.486,0.015,0x24...0f04,https://etherscan.io/tx/0x41ad1d3321259e2a5a8cc77274119695109ba8cb03ef90f36c0d6a57af7a9813
2023-03-30 18:31:47,True,0.4291,0.00024,285.594,0.0685,0x8c...1b14,https://etherscan.io/tx/0xd29f0bc669a5d11532b0117423587f377ff69a2da6706264b9eb019194b2a929
2023-03-30 18:30:59,True,0.4285,0.0002396,1668.84,0.4,0x80...00fa,https://etherscan.io/tx/0xbdb573146dc631f38a1fdb9b263a0ec9f3a3fbfe9d76d41adb954bde82d7a1f7
2023-03-30 18:30:47,True,0.4254,0.0002381,8399.95,2.0,0x63...ed4f,https://etherscan.io/tx/0xcce89663f6e77efa5a0c2a7aa2e191195d8eea372e23713534592d5552e29272
2023-03-30 18:26:59,True,0.4227,0.0002367,350.0,0.0828,0x86...b47a,https://etherscan.io/tx/0x00bc527b4d28c87f57d98b9f5dc48d2f59cd0dbfcd1b60a46b68624d78c8061d
2023-03-30 18:25:11,True,0.4221,0.0002364,1162.83,0.275,0xf4...1173,https://etherscan.io/tx/0xebe86739c9d90efd7c0d9611ee3e215e904dd6fa9b2bfa8f0042fcf9eab65b36
2023-03-30 18:22:23,True,0.4218,0.0002361,1270.58,0.3,0x42...97f8,https://etherscan.io/tx/0x0ffd86301f503a271cdc561d42ed48af9a737a9ca3303ee518cbf82fdb851b82
2023-03-30 18:20:35,True,0.4181,0.0002346,8525.16,2.0,0x6e...57f7,https://etherscan.io/tx/0x130bcdc423ded319e7b17595acec19103ad8bf348f80bc375297e825b1681b28
2023-03-30 18:18:59,False,0.4138,0.0002319,329.0,0.0763,0x6e...7e5b,https://etherscan.io/tx/0xe0c024160d189cb2a851a905dddfb4a5616e051e6976a97f8d0db4c617658506
2023-03-30 18:16:11,False,0.4143,0.0002324,2819.99,0.6554,0x4d...0d04,https://etherscan.io/tx/0xb3753cf3bac46b0635cad7c224de5026acec9eb5d70a157665b8223ce82b74ab
2023-03-30 18:03:23,True,0.4184,0.000234,1182.23,0.2767,0x22...4252,https://etherscan.io/tx/0xea040686ac824e5ef7b4cda38440405aad727f2129b25ceb83aa2aac6b1df079
2023-03-30 18:01:35,True,0.4167,0.000233,5793.8,1.35,0xba...3dff,https://etherscan.io/tx/0x7028b9f5b5ddbc2b046901f730e18fe9d71a82cb1ff75561e86e314e79360e58
2023-03-30 17:56:59,False,0.413,0.000231,1880.0,0.4343,0xf5...0fd7,https://etherscan.io/tx/0xe2894fd7314792f1183d49ba2789c467d2081eef57f3c357ffdf51132ea0da95
2023-03-30 17:56:35,True,0.4154,0.0002323,2397.69,0.557,0x01...a2e5,https://etherscan.io/tx/0xd74a3eb2784ad0ec4125707afac09c6d6cb620bd72df31d4a59e7709e7cc1503
2023-03-30 17:52:47,False,0.4118,0.0002306,470.0,0.1084,0xb4...8b66,https://etherscan.io/tx/0x1243f727da5261f4a8ea2517d5b5ef01ff6584005d6ea348969560f077cb79b7
2023-03-30 17:51:47,False,0.4126,0.0002309,1354.06,0.3126,0x1f...492e,https://etherscan.io/tx/0x309e47312324d102c57f46b2c16898afa58b038de4a95cf5a749599e5198941e
2023-03-30 17:49:23,False,0.414,0.0002315,2548.49,0.59,0x77...dab2,https://etherscan.io/tx/0xbb4783dd00239e61d92dbe9d475975f951333ce5f6231938d21e83babe80f5e9
2023-03-30 17:47:23,False,0.4156,0.0002322,2350.0,0.5457,0x5a...faaa,https://etherscan.io/tx/0xa0c0aa7da935a78a37fc447896056339e07e7db4332d6e975b17e81099969de8
2023-03-30 17:45:47,True,0.4185,0.0002338,1030.0,0.2408,0x5d...5601,https://etherscan.io/tx/0x222444c017ad092e006f121c0e9833b1207b3a84977ae8827d1e87c108ffe408
2023-03-30 17:42:47,False,0.4159,0.0002324,806.624,0.1874,0x94...5d5d,https://etherscan.io/tx/0x6a373444c8290161aab043f999c60fde216f5ad9ddb3ac0abdba1e7849f4c146
2023-03-30 17:42:11,False,0.4165,0.0002328,1880.0,0.4377,0x50...2370,https://etherscan.io/tx/0x2bc04bc448928fa2c125771c1e717a470a5883fbe33517678b86550c06b2a53f
2023-03-30 17:42:11,False,0.4171,0.0002331,276.399,0.0644,0x20...9109,https://etherscan.io/tx/0xb7b2d30dcbfd8b8aee9ff5448bef1959d0aa42076abb4d2105b52e14343cc0eb
2023-03-30 17:41:35,False,0.4172,0.0002332,140.06,0.0326,0x6e...7e5b,https://etherscan.io/tx/0xaff2a4d35b2d5974ae1c34508f20f230323ed8802f672d22cc902ae8a6ba349e
2023-03-30 17:41:23,False,0.4173,0.0002333,401.926,0.0937,0xb4...8b66,https://etherscan.io/tx/0x945ed671a80e6902efe99cbb11f8cc931e8f07c9cbe9cdbff160244c941c3232
2023-03-30 17:41:11,False,0.4179,0.0002336,1880.0,0.4392,0x8d...cbc1,https://etherscan.io/tx/0xc35da6bae203b5a0cd44c0e348b03f7eb576c875e48023e24bc95eccf98c8bbc
2023-03-30 17:40:23,True,0.4209,0.0002353,189.333,0.0445,0xc5...3b17,https://etherscan.io/tx/0xaa1706e55909a537b8f64cbd961e26e01b37998ebe74e1944e8ecc0b217e86e9
2023-03-30 17:38:23,False,0.419,0.000234,1139.1,0.2666,0x58...df67,https://etherscan.io/tx/0xbb40fce2821ed00a86383cad78dc0d1a53b4e6c8e97ed179023df41fbdc507f5
2023-03-30 17:35:47,True,0.4213,0.0002355,849.233,0.2,0x7d...9e8a,https://etherscan.io/tx/0xeb56f19c2765009b51bf22129be12bbe34a0d3623d0c62e38b5976cb62e04de4
2023-03-30 17:29:59,False,0.4185,0.000234,470.0,0.11,0xb4...8b66,https://etherscan.io/tx/0xde5a00a5734ccf0a9b6d9e8bc91bfe94ec7e4a7a413f4da9f4a9805481861d46
2023-03-30 17:28:47,False,0.419,0.0002342,765.734,0.1793,0xfa...e20d,https://etherscan.io/tx/0xf287866315e5c61aef4257b9af815c352967f6cdc7faed3c30088ee76454c0c6
2023-03-30 17:28:23,False,0.4192,0.0002344,765.734,0.1795,0x9f...d16e,https://etherscan.io/tx/0x5bad44e0ce33b68b360b8545dad2afeafc7077602783c734ca166bda471b3f9d
2023-03-30 17:27:47,False,0.4197,0.0002347,765.734,0.1797,0xcc...e2cf,https://etherscan.io/tx/0x93189ca9a15a5d0f93b6528ae801126ad81e2d6e503e350a230ca3561ba6b13f
2023-03-30 17:22:35,False,0.4214,0.000235,1269.94,0.2984,0x95...b1ed,https://etherscan.io/tx/0xa4fd4faf221ffda50545ce200c98afd3ce434413fa7faafc36fbfdd3d5437bad
2023-03-30 17:18:35,False,0.4256,0.0002374,14100.0,3.34744,0x96...317e,https://etherscan.io/tx/0x9a3040717926a63f3caa35047bd9851a54bf81a3e6df4c8b74c3a9fd45b77088
2023-03-30 17:17:59,True,0.4318,0.0002409,954.704,0.23,0x87...8846,https://etherscan.io/tx/0xfaf6b9afc3073298d3cc8c790cb44dd3d50eff51afa763d7aa611a4d59814709
2023-03-30 17:08:59,False,0.4308,0.00024,4700.0,1.12831,0x2e...ebed,https://etherscan.io/tx/0x33632a379d0bbfbb0786d4222b406ee07e7ddac0b4b52762f1535796945dec18
2023-03-30 17:00:59,True,0.4341,0.0002419,2108.09,0.51,0xb8...615b,https://etherscan.io/tx/0x2708d1bc0d5f7072c4cae38c7ef3b168098ff71f144f6b1b07b2147ce7494a8c
2023-03-30 17:00:47,False,0.4322,0.0002408,4700.0,1.13219,0x2e...ebed,https://etherscan.io/tx/0x0e587efd024c91637c7b9741da167bf60981b93d89166d365dea2e06dd563573
2023-03-30 16:57:35,True,0.4358,0.000243,455.508,0.1107,0x37...0f21,https://etherscan.io/tx/0xca987350fc8b918645cdfd8025f8a769cd4def51952118af7a6a9492db080bc2
2023-03-30 16:51:59,True,0.4356,0.0002427,1198.38,0.2909,0xa2...f636,https://etherscan.io/tx/0xcb641ec103eef97045f11ad4b20dfb9243a32711210a3ea321a65aa3d94d99ba
2023-03-30 16:39:23,True,0.4345,0.0002424,824.98,0.2,0x59...a9c7,https://etherscan.io/tx/0xcba6c89842c81a07c23e23fbfce246b15308e7e8c100f1c28c2ef5d9f055b635
2023-03-30 16:36:59,True,0.4339,0.0002422,107.314,0.026,0x67...4be3,https://etherscan.io/tx/0xf2266bc468661838d60930ccfed2e3eb20f893d9ff825ed31711b0bf2b99d968
2023-03-30 16:36:35,True,0.4332,0.0002419,2066.31,0.4999,0x4c...94ad,https://etherscan.io/tx/0x067ca73b08b1dafac14ba180bf4a47dd1ae84e95273403af6e53f3a62de7a3a4
2023-03-30 16:30:59,False,0.4315,0.0002402,517.0,0.1242,0x5d...a8fb,https://etherscan.io/tx/0xff1af8c47889721c232cfa87990f5853fb2383a5041343deb106b0822c741edf
2023-03-30 16:30:59,False,0.4315,0.0002402,517.0,0.1242,0x5d...a8fb,https://etherscan.io/tx/0xff1af8c47889721c232cfa87990f5853fb2383a5041343deb106b0822c741edf
2023-03-30 16:30:11,True,0.4334,0.0002416,729.231,0.1762,0x0b...b5e4,https://etherscan.io/tx/0xca4cd7335db04c36a2d8732af677543cdaa5bf93f45a5c867a00192a8a298be1
2023-03-30 16:27:23,False,0.4309,0.0002401,185.995,0.0446,0x89...e2a3,https://etherscan.io/tx/0xeab90f6372b62b8a836bd023e6204f025a47d6802f31ccafb23b63f98baeece8
2023-03-30 16:26:59,False,0.4316,0.0002404,1954.81,0.47,0xac...d10f,https://etherscan.io/tx/0x224712eb5237955176a22a0e575d7fa60a929d5f986ab12d44254d0787bd96c6
2023-03-30 16:25:23,True,0.4341,0.000242,1148.62,0.278,0x27...3c7e,https://etherscan.io/tx/0x159d2c97abf0cbcacbb46ec84acc9314e05fe06c26801ff590a8578c5418b27d
2023-03-30 16:24:59,True,0.4338,0.0002418,82.7021,0.02,0xd2...7f55,https://etherscan.io/tx/0x36b2854f065605b66c34566f0a5accc8e9c51e09ef59ae62cf79e3dff0958722
2023-03-30 16:23:59,False,0.4318,0.0002404,670.706,0.1612,0x90...f94e,https://etherscan.io/tx/0x980887e0a0f2c42caabb34c21378a74ff75c2e8a49010c73dcbb40fba4c4e4bd
2023-03-30 16:23:35,True,0.4341,0.0002417,1769.58,0.4277,0x67...50bd,https://etherscan.io/tx/0x74f2c987d50326fc2a87c02d73e80227f4cc03a1273d451803c02762cf0531c1
2023-03-30 16:17:59,True,0.4317,0.0002409,3278.85,0.79,0x4c...94ad,https://etherscan.io/tx/0x674a44b36f8a28a403f6f3cced3fb2e46553bb106bb27110ea14e9c2add20c9d
2023-03-30 16:15:35,True,0.4303,0.0002402,1374.17,0.33,0x4e...5a08,https://etherscan.io/tx/0xb564fc8d4a7926064b0eeb02aa2b0c51aa76e17045ae58f1de2540f315a9b756
2023-03-30 16:13:59,True,0.429,0.0002398,836.414,0.2006,0x22...c311,https://etherscan.io/tx/0xfbe21c7341808c800b029ab33b98d86a946b36566d67e9a48b0399d527a1567b
2023-03-30 16:12:59,True,0.428,0.0002393,2088.73,0.5,0x2e...28c0,https://etherscan.io/tx/0xacb3e9622c7ff679a855965398ba10a108129d4ad7d8aa3a34d3b1380f124a11
2023-03-30 16:10:59,True,0.4287,0.000239,125.784,0.03,0x36...cfdb,https://etherscan.io/tx/0x5ef88f9d8e7b7a49cf2e9331d6a4747a9947ad082cec4c67b1d6e4401d3bc0d8
2023-03-30 16:10:23,False,0.4263,0.0002376,470.0,0.1117,0x1c...3651,https://etherscan.io/tx/0x4fc9cd697221ad09d68079c9fbdfb6caf177a5af3682eb9f21968ebbe40b2f4c
2023-03-30 16:10:11,True,0.4264,0.0002377,9255.38,2.2,0x4c...94ad,https://etherscan.io/tx/0x94e85c985c33238e84e4025eac2060d0cdf1ed797e860107fcf75b2572ee19c1
2023-03-30 16:07:23,False,0.4224,0.0002356,5011.32,1.18074,0x6f...9799,https://etherscan.io/tx/0x72536ca103a2468d520f02f2691bc3f60037ce9991f6353b567d6c0232602532
2023-03-30 16:04:11,True,0.4264,0.0002376,1168.07,0.2775,0xc3...e2f4,https://etherscan.io/tx/0x3807d310bdadd0d7178d770121822785b32aad66ec99859dfffdb469dbf4b138
2023-03-30 16:03:59,False,0.424,0.0002363,1880.0,0.4442,0x2e...ebed,https://etherscan.io/tx/0x4ebf262fc2ef4682bf226605e01144de155b75f87a533b6c7a5160f9f19c26a2
2023-03-30 15:57:35,True,0.4279,0.0002379,449.302,0.1069,0x72...8c46,https://etherscan.io/tx/0x5ba763d7357ad7722cb3c165f29d1bb44f7900fe82674855ab849ff6130938e5
2023-03-30 15:54:11,False,0.425,0.0002366,1034.0,0.2446,0x2e...ebed,https://etherscan.io/tx/0x738e44ee5d84e5798a174446d3b9ac7ae508a5ed702bae40f41d33dca2afebb8
2023-03-30 15:51:47,True,0.4287,0.0002381,327.499,0.078,0x96...fc05,https://etherscan.io/tx/0x1428e42de9f9812a7877e11ac3c41e7e685ad3eb67a45ef769ebde9aecb3df39
2023-03-30 15:50:11,True,0.4284,0.0002379,929.135,0.2211,0xe4...e4d6,https://etherscan.io/tx/0xab1f9e9f40c11e3a83ec51e480ca322e50a74450123dc2de11e86eb886f42990
2023-03-30 15:45:59,False,0.426,0.0002366,1880.0,0.4449,0xb1...49e9,https://etherscan.io/tx/0xcb40fd1ade64bdf41cd194413d74e90c57265ec7797a2f3f63049feb3a550c25
2023-03-30 15:45:11,True,0.429,0.0002383,299.224,0.0713,0x6e...7e5b,https://etherscan.io/tx/0xff5fe0c1d5df478f170ce5025533d1786d98cab2ea2a692e58cb4c2d3439fa88
2023-03-30 15:44:47,False,0.4269,0.0002371,1880.0,0.4459,0x2e...ebed,https://etherscan.io/tx/0x8c289b186b79474f09cd9ce0c4967084fb05dab66b52e42fcf082240ca7b2c84
2023-03-30 15:40:59,True,0.4296,0.0002387,837.594,0.2,0x2c...5dec,https://etherscan.io/tx/0x314b138dc8f5bf910753a4141c12cc188e983be690074c051127cfac91d620dd
2023-03-30 15:28:47,True,0.4297,0.0002385,445.559,0.1063,0xf1...1c73,https://etherscan.io/tx/0x522a0b4f46082a0274b7ee1ab7b4fec75a788f103f1a5c08451c1641f2706e25
2023-03-30 15:26:11,True,0.4297,0.0002384,241.195,0.0575,0xfc...3ef5,https://etherscan.io/tx/0x8d9afa153229d425d708f2a446792ca9ce68720a4f6dbf257be35a213268ce13
2023-03-30 15:21:23,False,0.4277,0.0002371,1175.0,0.2786,0x49...382c,https://etherscan.io/tx/0x38f67ee75f18a64a3f3a59a1adca8185c251b278bad0d6b5ad925573354f8331
2023-03-30 15:19:11,True,0.428,0.0002373,9057.36,2.15,0xa7...d7b4,https://etherscan.io/tx/0xc907ace344cb092957994f5e732bfc18eb464487292b9d70b39177900dc633c9
2023-03-30 15:16:47,True,0.4231,0.0002346,8523.4,2.0,0x1d...0150,https://etherscan.io/tx/0xa7323af94fdbd6054126f6e32e8fe3c0bf966e49b076b2788150b56938d2680a
2023-03-30 15:12:11,False,0.419,0.0002324,3596.83,0.8362,0x9f...d0b1,https://etherscan.io/tx/0x1da08fe94d2704a25e76b3b76e224af6bc4a0d34613228d19d69bd5eca346dc9
2023-03-30 15:05:47,True,0.4223,0.0002341,1858.08,0.435,0x70...7881,https://etherscan.io/tx/0x3a7aa7722ac6304c2443dcad31676e25f816121804280d8f185d1c880113864d
2023-03-30 14:57:59,True,0.4217,0.0002337,641.65,0.15,0x84...96da,https://etherscan.io/tx/0xb6d1ecf9179711e17568b1e4b2e6bd39e0b77ff94d7db121e18d3520383737dd
2023-03-30 14:56:47,True,0.4179,0.0002317,12947.3,3.0,0x1d...0150,https://etherscan.io/tx/0x1b563f63cc82ee5d9580514e7157d673d9f95b9e04fc3e0211c369a1a86964b4
2023-03-30 14:56:11,False,0.4126,0.0002287,2286.81,0.523,0xdf...b66c,https://etherscan.io/tx/0x43773f249645d3b5917bb21bd3b30780666cafaeeb648f129f17807f9a8bcc55
2023-03-30 14:55:35,False,0.4132,0.000229,47.0,0.0107,0x6e...7e5b,https://etherscan.io/tx/0x3148ce3977bbae73dba92887761ae9b10d39b75b408c91f4493be1925ddae09d
2023-03-30 14:53:47,True,0.4155,0.0002303,651.146,0.15,0xd6...e758,https://etherscan.io/tx/0x62b790d986b21fed9fce1fcd6b5a6e924dd2af1000cbac4a7f4ded85913219a4
2023-03-30 14:50:11,False,0.4135,0.0002292,2116.35,0.485,0x6e...3e9a,https://etherscan.io/tx/0xab69cc43bbf996fc9875edd2082cdfd7db1c15af8cf8a1164ef145f6de972fd2
2023-03-30 14:49:35,True,0.4164,0.0002307,1021.57,0.2357,0x19...a85e,https://etherscan.io/tx/0x56efdb2ea312a0bd8d442fbd4e57df766370c9c47958957b146f3814d4ed2b73
2023-03-30 14:47:11,True,0.4114,0.0002281,16658.0,3.8,0xca...0594,https://etherscan.io/tx/0xaf3946136e93de6c0ee6075969288abae9c20c622eeb8ab9d240375878f3fbd8
2023-03-30 14:36:59,True,0.4046,0.0002243,8913.01,2.0,0x56...44ce,https://etherscan.io/tx/0x2d492057fe9543cb83e2df7f515f61454fc7b2935e82be28d7ec00ed5b3de970
2023-03-30 14:33:11,True,0.4016,0.000223,346.51,0.0772,0x72...3973,https://etherscan.io/tx/0xcbb0c673d07623bd34ceaef0f7b6dc8e47ec2dc85b11b384bedf664bec9a12b4
2023-03-30 14:31:47,False,0.3998,0.000222,2425.0,0.5384,0x81...7cda,https://etherscan.io/tx/0x354522a8547bb4744fc9988cf9abb8d8dba45725468531200e89c178774508c8
2023-03-30 14:30:11,False,0.4004,0.0002225,970.0,0.2158,0x1a...8ad0,https://etherscan.io/tx/0xd9b877e95bf7abc94209f492967b0e95652abbe844d0cbd417dd0599510df033
2023-03-30 14:23:23,True,0.4026,0.0002236,2240.0,0.501,0x20...6195,https://etherscan.io/tx/0x34539b9442502dad4010f6a73418ae05603ecfe864c38d8d846779c488baf081
2023-03-30 14:20:47,False,0.4036,0.0002241,15245.2,3.41779,0x28...1a6b,https://etherscan.io/tx/0x558a6933493a408dcd8d3a54292cf5c6389a8e99e8a083ac225c95907aaf85a8
2023-03-30 14:20:35,False,0.4078,0.0002265,1057.3,0.2395,0x1a...8ad0,https://etherscan.io/tx/0x7cf2f6f54b93b665710f0b6facd6ab3b1b8b12ded8f3f1321f76532d0274e499
2023-03-30 14:15:59,True,0.4105,0.000228,127.17,0.029,0x8c...dc03,https://etherscan.io/tx/0x50d9badd3d72e944c78b5e9125e34971b6fd825b017f4fbae2ec1df39e30ae9f
2023-03-30 14:15:59,True,0.4102,0.0002278,1009.33,0.23,0x22...04e7,https://etherscan.io/tx/0x2ff555b2ec17d6a31af6637ed6597578ffe228b1282da2324218a84b8fbe68ad
2023-03-30 14:14:59,True,0.4096,0.0002275,1538.47,0.35,0x22...3588,https://etherscan.io/tx/0x136bdaf93b87ac67817c8558eb8d1f7cbca4ecd4aea2f70743bcb5e688d37cc4
2023-03-30 14:10:23,False,0.407,0.000226,644.672,0.1457,0xb4...8b66,https://etherscan.io/tx/0x6f9923711723dc2cda53607b793f0a127be95daedd86db59adb06bbe8000e167
2023-03-30 14:10:23,True,0.4092,0.0002272,1320.03,0.3,0xdc...e228,https://etherscan.io/tx/0xaea8b410a2f8e1229a4fae8bb4b2bafaffcf756004a53fc1ae6d346e98945b63
2023-03-30 14:06:23,False,0.4069,0.0002257,221.958,0.0501,0x7b...4d1c,https://etherscan.io/tx/0x77f452b4634fd3da89919504cf1adbb512c7d11b31fbbd2c9ebeaef53a62d69c
2023-03-30 14:04:11,False,0.4072,0.0002257,0.194,4.38e-06,0xb4...8b66,https://etherscan.io/tx/0x711bba0e5c1c0d52f6d9288dedcc80991313afb443110ef4f35c805256f0f51a
2023-03-30 14:00:23,False,0.4076,0.0002258,320.163,0.0723,0x81...eadb,https://etherscan.io/tx/0x25baf899e10c1033b78960f1eeb178d380512273b0b75d0c243b9d07dfe25576
2023-03-30 13:59:59,True,0.4102,0.0002272,44.0089,0.01,0x37...8441,https://etherscan.io/tx/0x9e45663efd38d1b5bb63812fcaf4f17099764f4d546975bc04f5dc7ded2f551e
2023-03-30 13:58:35,False,0.4079,0.0002259,733.672,0.1657,0x5e...4a87,https://etherscan.io/tx/0xd975719c82f038af2d9a6a9f62b5bd63a1bcf7e56c0bd4296369b062969a793f
2023-03-30 13:53:35,True,0.4098,0.0002272,1236.84,0.281,0x25...a645,https://etherscan.io/tx/0x5db8643b4221a900242f8c887f2e604e698ea02d33d15931a6ed19394f9c1b8d
2023-03-30 13:47:23,False,0.4143,0.0002294,25220.0,5.78642,0x29...fac3,https://etherscan.io/tx/0x1e1d83c808ab9370c84858e87423fb2d449650016cc648a1371fe79507143c20
2023-03-30 13:44:47,False,0.4212,0.0002333,970.0,0.2263,0x1a...8ad0,https://etherscan.io/tx/0x037aec30d77965169e164287558eacd22b59cf88b82868a41954870566d23a10
2023-03-30 13:36:11,False,0.4217,0.0002337,1385.79,0.3238,0x2b...e16e,https://etherscan.io/tx/0xce4e080cff28fb96ed50e1be9a2d131ca80d36eed4c8dd736f132efc13693420
2023-03-30 13:22:47,True,0.4244,0.0002353,255.0,0.06,0x79...e4e3,https://etherscan.io/tx/0x5d117582e0153e08e8a0c25622223b4e54a04b6bd335ac965341add087defd0a
2023-03-30 13:12:23,False,0.4222,0.0002341,1988.49,0.4656,0xb1...f036,https://etherscan.io/tx/0x6ccc60a2b5c606745bb276288b651223256d270ec7985f502340112c4980da7c
2023-03-30 13:11:59,True,0.4252,0.0002357,1151.36,0.2713,0xed...a35e,https://etherscan.io/tx/0xd48d7cde945c194a00546cf43d9d62460d1f7c7a608c93b489425b69aeeb041b
2023-03-30 13:10:47,True,0.4245,0.0002353,1196.64,0.2816,0x0c...9013,https://etherscan.io/tx/0x527f11b8981a4106f9c7e3c489718cd69b4793d73f046c1479257a7c6095fb97
2023-03-30 13:10:35,False,0.4223,0.0002341,2425.0,0.5677,0xcf...3224,https://etherscan.io/tx/0x3ecc5e97ff149dff43b01c0b89ce352b12fbe732dbb136d62054964e20dfb1c7
2023-03-30 13:08:23,True,0.4254,0.0002358,640.305,0.1509,0x3e...5b78,https://etherscan.io/tx/0x75102b2e0404742d8cf281c8ecae7ae8b287d666addb3b1835d9e5b597a7eb08
2023-03-30 13:04:23,False,0.424,0.0002349,4379.66,1.02907,0xc7...0549,https://etherscan.io/tx/0x3bd9d13a3ddd40692fc69b7f48cd17813dfd4a0d75b407dd4012534077872661
2023-03-30 12:58:59,False,0.4255,0.0002357,735.998,0.1735,0xe6...e050,https://etherscan.io/tx/0xb60266ce664d725921edb3ab3106d3568f24b872b0d2794f9a503bd3f6c5bd6d
2023-03-30 12:57:35,False,0.4251,0.0002359,735.998,0.1736,0xb8...f62b,https://etherscan.io/tx/0xcfb0ed7cab5d5f1f241c50e583df8aa13d117b2c28289ba451fcc78a2151f52c
2023-03-30 12:55:11,True,0.4272,0.0002373,1426.5,0.3385,0x5f...35bd,https://etherscan.io/tx/0xc1a61ad02caa6931d0e62edc4a0da859e3e15b4395cb9ac974236be461fe2784
2023-03-30 12:43:59,True,0.4255,0.0002363,4654.76,1.10014,0xc7...0549,https://etherscan.io/tx/0x243c2d200baf2f1048b483477dc05ce6b1e3b2abaf5daa94ec22307726bd6f50
2023-03-30 12:40:35,False,0.4244,0.0002357,10075.2,2.37544,0x59...bcba,https://etherscan.io/tx/0x624b54424fefea9a98f070b452b9399d199b67fa08cebb045dad5cb835e378f2
2023-03-30 12:39:11,True,0.4294,0.0002386,733.289,0.175,0x9f...ebda,https://etherscan.io/tx/0xbdbe2792a51026b78d6ca80385a5b05e722c13802c8695c6dc94edebacdcce57
2023-03-30 12:38:59,False,0.4277,0.0002377,3838.64,0.9124,0x30...52d4,https://etherscan.io/tx/0x3c0d16d114e295d68f2b81b926640b4f4af1c3c018ac0cfb0c5518b49ab72f91
2023-03-30 12:36:11,True,0.4312,0.0002396,675.75,0.1619,0x31...e4e9,https://etherscan.io/tx/0xe01ba7dae7637555031c5a2b35eb628eac317df8171e9d5c875991220627c1e1
2023-03-30 12:32:35,True,0.4296,0.0002386,5867.47,1.4,0x34...4884,https://etherscan.io/tx/0x326654cacbc784bee17c5ded8a92dd2ff65a18025b967ed4c8c2450a54c0ad3e
2023-03-30 12:25:11,True,0.4278,0.0002376,50.4626,0.0119,0xb5...83a7,https://etherscan.io/tx/0xeee6af46292ddd5a480913cd4583697d1919f1e2d82f01bfad20c3e23ca5ffc8
2023-03-30 12:22:35,True,0.4279,0.0002375,547.186,0.13,0x51...e331,https://etherscan.io/tx/0x7e23806bd213f509b45ce926aa7eda98f41a10d21ca61a8917ae59470c91f3f9
2023-03-30 12:08:47,True,0.4271,0.0002373,1044.63,0.2479,0x4e...08eb,https://etherscan.io/tx/0x18ada380c2aa4a5fb218b7a81e6c0197c4804c0016e07ee870bc2ad1ef04edef
2023-03-30 12:07:59,True,0.4268,0.0002371,210.851,0.05,0xc1...4122,https://etherscan.io/tx/0x88cf8485b5aecbdaf366d2d878430d44544c0e13b5f4b4741808e8370b8339f7
2023-03-30 12:02:47,True,0.4266,0.0002369,1139.61,0.27,0x62...71fa,https://etherscan.io/tx/0xabafe4f9f675b676e1fd2e61e55ef93d57e3b09e4b42e7f0a8ba4a02cf80c92b
2023-03-30 11:54:59,True,0.4258,0.0002367,178.552,0.0422,0xdc...bb7b,https://etherscan.io/tx/0xeb047d11bd1653fff262540a7be4e0f742a0164c8bc9c8ea1625296f41b348fc
2023-03-30 11:54:35,False,0.4235,0.0002354,970.0,0.2283,0xc2...c2fa,https://etherscan.io/tx/0x54a556959bd2006d9f662ea9960bacc0fa97d5b86e2f3390e71f054aec3f9733
2023-03-30 11:47:59,True,0.4259,0.0002369,290.041,0.0687,0xbe...6a07,https://etherscan.io/tx/0xde0194bbda0c00b5eb7eca5e26827acc1947f755943c976d06fe1507327a5084
